Umid,TempDHT,Press,Tempbmp,Altitud,TempMedia,Dt,Tempo
55,21,988.93,21.99,-156.82,21.49,9070,27796
55,21,988.99,22.03,-157.29,21.51,9071,28923
55,21,989.07,22.09,-158.03,21.55,9073,30321
55,21,989.11,22.11,-158.35,21.56,9074,31449
55,21,989.11,22.11,-158.34,21.56,9075,-32689
55,21,989.07,22.08,-157.97,21.54,9076,-31561
55,21,989.03,22.06,-157.65,21.53,9078,-30162
55,21,989.05,22.07,-157.84,21.53,9079,-29034
55,21,989.03,22.06,-157.68,21.53,9080,-27635
55,21,989.01,22.04,-157.47,21.52,9082,-26507
55,21,988.99,22.02,-157.29,21.51,9083,-25107
55,21,989.02,22.05,-157.57,21.52,9084,-23980
55,21,988.98,22.02,-157.24,21.51,9085,-22581
55,21,988.96,22.00,-157.05,21.50,9087,-21452
55,21,988.97,22.01,-157.16,21.51,9088,-20053
55,21,988.99,22.02,-157.29,21.51,9089,-18925
55,21,988.97,22.01,-157.17,21.51,9091,-17525
55,21,988.95,22.00,-157.00,21.50,9092,-16398
55,21,988.94,21.98,-156.87,21.49,9093,-14999
55,21,988.92,21.97,-156.74,21.49,9094,-13871
55,21,988.91,21.96,-156.62,21.48,9096,-12472
55,21,988.90,21.96,-156.56,21.48,9097,-11343
55,21,988.90,21.95,-156.51,21.48,9098,-9944
55,21,988.88,21.94,-156.35,21.47,9099,-8817
55,21,988.87,21.93,-156.27,21.47,9101,-7418
55,21,988.87,21.92,-156.25,21.46,9102,-6292
55,21,988.86,21.92,-156.22,21.46,9103,-4894
55,21,988.87,21.92,-156.25,21.46,9104,-3767
55,21,988.88,21.93,-156.35,21.47,9106,-2368
55,21,988.88,21.93,-156.40,21.47,9107,-1242
55,21,988.87,21.92,-156.26,21.46,9108,156
55,21,988.85,21.91,-156.15,21.45,9109,1282
55,21,988.84,21.91,-156.06,21.45,9111,2678
55,21,988.84,21.90,-156.01,21.45,9112,3805
55,21,988.82,21.89,-155.88,21.44,9113,5202
55,21,988.82,21.89,-155.84,21.44,9114,6328
55,21,988.85,21.91,-156.11,21.45,9116,7725
55,21,988.84,21.91,-156.06,21.45,9117,8851
55,21,988.87,21.93,-156.33,21.47,9118,10249
55,21,988.86,21.92,-156.21,21.46,9119,11375
55,21,988.83,21.90,-155.93,21.45,9121,12774
55,21,988.82,21.89,-155.83,21.44,9122,13900
55,21,988.82,21.89,-155.82,21.44,9123,15298
55,21,988.81,21.89,-155.79,21.44,9124,16425
55,21,988.81,21.89,-155.81,21.44,9126,17824
55,21,988.82,21.89,-155.82,21.44,9127,18951
55,21,988.85,21.91,-156.11,21.45,9128,20349
55,21,988.86,21.92,-156.18,21.46,9130,21476
55,21,988.84,21.91,-156.06,21.45,9131,22874
55,21,988.84,21.91,-156.06,21.45,9132,24001
55,21,988.83,21.90,-155.96,21.45,9133,25400
55,21,988.82,21.90,-155.90,21.45,9135,26526
55,21,988.81,21.89,-155.76,21.44,9136,27924
55,21,988.78,21.87,-155.53,21.44,9137,29051
55,21,988.77,21.86,-155.47,21.43,9138,30449
55,21,988.77,21.86,-155.47,21.43,9140,31577
55,21,988.78,21.87,-155.55,21.44,9141,-32561
55,21,988.82,21.89,-155.87,21.44,9142,-31433
55,21,988.83,21.90,-155.97,21.45,9144,-30034
55,21,988.85,21.91,-156.09,21.45,9145,-28906
55,21,988.88,21.93,-156.38,21.47,9146,-27507
55,21,988.86,21.92,-156.22,21.46,9147,-26379
55,21,988.88,21.93,-156.39,21.47,9149,-24979
55,21,988.87,21.92,-156.25,21.46,9150,-23852
55,21,988.86,21.92,-156.22,21.46,9151,-22453
55,21,988.84,21.90,-156.02,21.45,9152,-21324
55,21,988.83,21.89,-155.91,21.44,9154,-19925
55,21,988.85,21.90,-156.08,21.45,9155,-18797
55,21,988.86,21.91,-156.20,21.45,9156,-17398
55,21,988.86,21.92,-156.23,21.46,9157,-16271
55,21,988.86,21.92,-156.24,21.46,9159,-14871
55,21,988.91,21.95,-156.64,21.48,9160,-13744
55,21,988.88,21.93,-156.40,21.47,9161,-12345
55,21,988.88,21.93,-156.35,21.47,9162,-11216
55,21,988.86,21.92,-156.23,21.46,9164,-9818
55,21,988.85,21.91,-156.11,21.45,9165,-8690
55,21,988.84,21.90,-156.01,21.45,9166,-7291
55,21,988.83,21.90,-155.96,21.45,9167,-6165
55,21,988.85,21.91,-156.09,21.45,9169,-4767
55,21,988.84,21.90,-156.01,21.45,9170,-3640
55,21,988.81,21.89,-155.79,21.44,9171,-2242
55,21,988.79,21.87,-155.61,21.44,9172,-1115
55,21,988.79,21.87,-155.61,21.44,9174,284
55,21,988.78,21.87,-155.52,21.44,9175,1409
55,21,988.78,21.87,-155.56,21.44,9176,2805
55,21,988.79,21.87,-155.58,21.44,9178,3932
55,21,988.77,21.85,-155.42,21.42,9179,5328
55,21,988.76,21.85,-155.33,21.42,9180,6455
55,21,988.76,21.85,-155.35,21.42,9181,7853
55,21,988.77,21.86,-155.44,21.43,9183,8978
55,21,988.77,21.86,-155.44,21.43,9184,10375
55,21,988.77,21.85,-155.42,21.42,9185,11502
55,21,988.77,21.85,-155.42,21.42,9186,12900
55,21,988.77,21.85,-155.41,21.42,9188,14026
55,21,988.76,21.85,-155.33,21.42,9189,15425
55,21,988.76,21.84,-155.32,21.42,9190,16551
55,21,988.78,21.86,-155.49,21.43,9192,17949
55,21,988.77,21.85,-155.43,21.42,9193,19077
55,21,988.78,21.86,-155.51,21.43,9194,20474
55,21,988.78,21.86,-155.56,21.43,9195,21602
55,21,988.80,21.87,-155.67,21.44,9197,23001
55,21,988.83,21.89,-155.96,21.44,9198,24127
55,21,988.86,21.91,-156.18,21.45,9199,25525
55,21,988.86,21.91,-156.22,21.45,9200,26652
55,21,988.87,21.92,-156.26,21.46,9202,28050
55,21,988.86,21.91,-156.17,21.45,9203,29176
55,21,988.89,21.93,-156.43,21.47,9204,30575
55,21,988.89,21.93,-156.45,21.47,9205,31702
55,21,988.86,21.92,-156.22,21.46,9207,-32437
55,21,988.85,21.91,-156.08,21.45,9208,-31308
55,21,988.84,21.91,-156.05,21.45,9209,-29908
55,21,988.89,21.94,-156.46,21.47,9210,-28781
55,21,988.87,21.93,-156.31,21.47,9212,-27381
55,21,988.86,21.92,-156.21,21.46,9213,-26254
55,21,988.85,21.91,-156.11,21.45,9214,-24855
55,21,988.85,21.91,-156.08,21.45,9215,-23727
55,21,988.85,21.91,-156.08,21.45,9217,-22328
55,21,988.86,21.92,-156.22,21.46,9218,-21199
55,21,988.87,21.93,-156.28,21.47,9219,-19800
55,21,988.87,21.92,-156.26,21.46,9220,-18672
55,21,988.90,21.94,-156.51,21.47,9222,-17273
55,21,988.90,21.94,-156.52,21.47,9223,-16121
55,21,988.90,21.94,-156.54,21.47,9224,-14722
55,21,988.89,21.94,-156.45,21.47,9226,-13594
55,21,988.88,21.93,-156.38,21.47,9227,-12194
55,21,988.89,21.94,-156.45,21.47,9228,-11067
55,21,988.88,21.93,-156.38,21.47,9229,-9668
55,21,988.88,21.93,-156.39,21.47,9231,-8541
55,21,988.87,21.93,-156.30,21.47,9232,-7143
55,21,988.86,21.92,-156.22,21.46,9233,-6015
55,21,988.87,21.92,-156.25,21.46,9234,-4617
55,21,988.88,21.93,-156.34,21.47,9236,-3490
55,21,988.87,21.92,-156.25,21.46,9237,-2093
55,21,988.87,21.92,-156.25,21.46,9238,-965
55,21,988.86,21.92,-156.23,21.46,9240,432
55,21,988.86,21.92,-156.22,21.46,9241,1557
55,21,988.87,21.92,-156.26,21.46,9242,2955
55,21,988.88,21.93,-156.34,21.47,9243,4080
55,21,988.86,21.92,-156.22,21.46,9245,5477
55,21,988.85,21.91,-156.13,21.45,9246,6603
55,21,988.84,21.90,-156.01,21.45,9247,8000
55,21,988.85,21.91,-156.09,21.45,9248,9126
55,21,988.85,21.90,-156.09,21.45,9250,10524
55,21,988.89,21.94,-156.48,21.47,9251,11651
55,21,988.93,21.96,-156.80,21.48,9252,13049
55,21,988.96,21.98,-157.07,21.49,9253,14176
55,21,989.02,22.01,-157.54,21.51,9255,15574
55,21,988.98,21.99,-157.19,21.49,9256,16701
55,21,988.96,21.98,-157.05,21.49,9257,18099
55,21,988.95,21.97,-157.01,21.49,9258,19226
55,21,988.95,21.96,-156.96,21.48,9260,20625
55,21,988.99,21.99,-157.31,21.49,9261,21751
55,21,988.98,21.98,-157.25,21.49,9262,23150
55,21,988.97,21.97,-157.13,21.49,9263,24276
55,21,988.96,21.96,-157.04,21.48,9265,25676
55,21,988.94,21.95,-156.91,21.48,9266,26804
55,21,988.92,21.93,-156.68,21.47,9267,28201
55,21,988.93,21.94,-156.83,21.47,9268,29329
55,21,988.93,21.94,-156.85,21.47,9270,30728
55,21,988.93,21.94,-156.80,21.47,9271,31854
55,21,988.94,21.94,-156.88,21.47,9272,-32283
55,21,988.94,21.94,-156.88,21.47,9273,-31156
55,21,988.95,21.95,-156.97,21.48,9275,-29757
55,21,988.95,21.94,-156.95,21.47,9276,-28628
55,21,988.93,21.93,-156.77,21.47,9277,-27230
55,21,988.93,21.93,-156.79,21.47,9279,-26101
55,21,988.91,21.92,-156.60,21.46,9280,-24702
55,21,988.90,21.92,-156.59,21.46,9281,-23574
55,21,988.89,21.90,-156.45,21.45,9282,-22174
55,21,988.88,21.90,-156.41,21.45,9284,-21047
55,21,988.88,21.90,-156.38,21.45,9285,-19647
55,21,988.87,21.89,-156.33,21.44,9286,-18520
55,21,988.87,21.89,-156.25,21.44,9288,-17120
55,21,988.86,21.88,-156.17,21.44,9289,-15992
55,21,988.86,21.88,-156.19,21.44,9290,-14594
55,21,988.87,21.89,-156.26,21.44,9291,-13465
55,21,988.86,21.88,-156.21,21.44,9293,-12066
55,21,988.89,21.90,-156.45,21.45,9294,-10938
55,21,988.87,21.89,-156.25,21.44,9295,-9539
55,21,988.85,21.88,-156.13,21.44,9296,-8413
55,21,988.84,21.87,-155.99,21.44,9298,-7014
55,21,988.84,21.87,-156.02,21.44,9299,-5887
55,21,988.85,21.88,-156.16,21.44,9300,-4490
55,21,988.86,21.89,-156.24,21.44,9301,-3362
55,21,988.86,21.89,-156.18,21.44,9303,-1965
55,21,988.87,21.90,-156.33,21.45,9304,-837
55,21,988.88,21.90,-156.38,21.45,9305,560
55,21,988.94,21.94,-156.92,21.47,9306,1685
55,21,988.93,21.93,-156.77,21.47,9308,3082
55,21,988.92,21.92,-156.71,21.46,9309,4207
55,21,988.90,21.91,-156.54,21.45,9310,5605
55,21,988.87,21.89,-156.31,21.44,9311,6730
55,21,988.85,21.88,-156.13,21.44,9313,8127
55,21,988.85,21.88,-156.13,21.44,9314,9253
55,21,988.83,21.86,-155.97,21.43,9315,10650
55,21,988.81,21.85,-155.79,21.42,9316,11778
55,21,988.88,21.90,-156.41,21.45,9318,13176
55,21,988.91,21.91,-156.63,21.45,9319,14303
55,21,988.94,21.93,-156.90,21.47,9320,15702
55,21,988.98,21.96,-157.27,21.48,9321,16828
55,21,988.98,21.95,-157.21,21.48,9323,18226
55,21,988.96,21.94,-157.03,21.47,9324,19353
55,21,988.93,21.93,-156.85,21.47,9325,20751
55,21,988.92,21.92,-156.73,21.46,9327,21878
55,21,988.94,21.93,-156.86,21.47,9328,23276
55,21,988.91,21.91,-156.63,21.45,9329,24402
55,21,988.90,21.90,-156.51,21.45,9330,25801
55,21,988.91,21.91,-156.60,21.45,9332,26928
55,21,988.90,21.90,-156.58,21.45,9333,28326
55,21,988.90,21.90,-156.52,21.45,9334,29453
55,21,988.89,21.89,-156.43,21.44,9336,30851
55,21,988.88,21.89,-156.37,21.44,9337,31978
55,21,988.88,21.89,-156.34,21.44,9338,-32160
55,21,988.86,21.88,-156.24,21.44,9339,-31032
55,21,988.87,21.88,-156.31,21.44,9341,-29632
55,21,988.88,21.89,-156.35,21.44,9342,-28505
55,21,988.85,21.87,-156.14,21.44,9343,-27105
55,21,988.85,21.87,-156.11,21.44,9344,-25977
55,21,988.85,21.87,-156.11,21.44,9346,-24578
55,21,988.84,21.86,-156.05,21.43,9347,-23450
55,21,988.86,21.88,-156.23,21.44,9348,-22051
55,21,988.86,21.88,-156.17,21.44,9349,-20923
55,21,988.85,21.87,-156.08,21.44,9351,-19524
55,21,988.83,21.86,-155.95,21.43,9352,-18396
55,21,988.82,21.86,-155.87,21.43,9353,-16997
55,21,988.82,21.86,-155.84,21.43,9354,-15868
55,21,988.82,21.86,-155.87,21.43,9356,-14469
55,21,988.82,21.86,-155.90,21.43,9357,-13341
55,21,988.83,21.87,-155.96,21.44,9358,-11941
55,21,988.87,21.89,-156.28,21.44,9359,-10814
55,21,988.87,21.89,-156.28,21.44,9361,-9415
55,21,988.88,21.90,-156.42,21.45,9362,-8288
55,21,988.89,21.91,-156.46,21.45,9363,-6890
55,21,988.87,21.89,-156.30,21.44,9364,-5763
55,21,988.89,21.91,-156.50,21.45,9366,-4365
55,21,988.87,21.90,-156.30,21.45,9367,-3237
55,21,988.85,21.88,-156.14,21.44,9368,-1840
55,21,988.87,21.90,-156.31,21.45,9369,-713
55,21,988.88,21.90,-156.41,21.45,9371,685
55,21,988.87,21.90,-156.33,21.45,9372,1809
55,21,988.86,21.89,-156.21,21.44,9373,3206
55,21,988.84,21.87,-156.04,21.44,9375,4332
55,21,988.85,21.88,-156.11,21.44,9376,5729
55,21,988.83,21.86,-155.93,21.43,9377,6855
55,21,988.82,21.86,-155.90,21.43,9378,8252
55,21,988.83,21.86,-155.92,21.43,9380,9377
55,21,988.82,21.86,-155.89,21.43,9381,10775
55,21,988.81,21.85,-155.76,21.42,9382,11901
55,21,988.80,21.84,-155.71,21.42,9383,13299
55,21,988.78,21.83,-155.50,21.42,9385,14427
55,21,988.77,21.82,-155.44,21.41,9386,15824
55,21,988.77,21.82,-155.40,21.41,9387,16952
55,21,988.76,21.82,-155.38,21.41,9389,18351
55,21,988.77,21.82,-155.41,21.41,9390,19477
55,21,988.76,21.82,-155.38,21.41,9391,20876
55,21,988.78,21.84,-155.53,21.42,9392,22002
55,21,988.85,21.89,-156.15,21.44,9394,23400
55,21,988.86,21.89,-156.24,21.44,9395,24527
55,21,988.93,21.94,-156.82,21.47,9396,25925
55,21,988.91,21.92,-156.62,21.46,9397,27053
55,21,988.89,21.91,-156.50,21.45,9399,28450
55,21,988.87,21.89,-156.28,21.44,9400,29578
55,21,988.85,21.88,-156.13,21.44,9401,30977
55,21,988.83,21.87,-155.98,21.44,9402,32103
55,21,988.80,21.85,-155.70,21.42,9404,-32034
55,21,988.81,21.85,-155.74,21.42,9405,-30907
55,21,988.83,21.87,-155.95,21.44,9406,-29508
55,21,988.84,21.87,-155.99,21.44,9407,-28380
55,21,988.84,21.87,-156.04,21.44,9409,-26981
55,21,988.85,21.88,-156.12,21.44,9410,-25852
55,21,988.86,21.89,-156.19,21.44,9411,-24454
55,21,988.86,21.89,-156.22,21.44,9412,-23325
55,21,988.85,21.88,-156.16,21.44,9414,-21925
55,21,988.86,21.88,-156.22,21.44,9415,-20798
55,21,988.93,21.93,-156.80,21.47,9416,-19398
55,21,988.96,21.95,-157.07,21.48,9417,-18271
55,21,989.01,21.98,-157.52,21.49,9419,-16872
55,21,989.06,22.01,-157.94,21.51,9420,-15743
55,21,989.05,22.00,-157.83,21.50,9421,-14345
55,21,989.06,22.01,-157.91,21.51,9423,-13216
55,21,989.06,22.01,-157.93,21.51,9424,-11817
55,21,989.09,22.03,-158.19,21.51,9425,-10689
55,21,989.06,22.01,-157.96,21.51,9426,-9289
55,21,989.08,22.02,-158.08,21.51,9428,-8163
55,21,989.07,22.01,-157.99,21.51,9429,-6764
55,21,989.04,22.00,-157.79,21.50,9430,-5638
55,21,989.03,21.99,-157.64,21.49,9431,-4240
55,21,989.02,21.98,-157.57,21.49,9433,-3112
55,21,988.98,21.96,-157.26,21.48,9434,-1715
55,21,988.95,21.93,-156.95,21.47,9435,-587
55,21,989.00,21.97,-157.39,21.49,9437,809
55,21,988.98,21.96,-157.26,21.48,9438,1935
55,21,988.99,21.97,-157.35,21.49,9439,3332
55,21,989.00,21.98,-157.44,21.49,9440,4457
55,21,989.01,21.99,-157.52,21.49,9442,5854
55,21,989.04,22.00,-157.74,21.50,9443,6980
55,21,989.05,22.01,-157.85,21.51,9444,8377
55,21,989.10,22.05,-158.27,21.52,9445,9503
55,21,989.08,22.03,-158.12,21.51,9447,10900
55,21,989.04,22.01,-157.76,21.51,9448,12027
55,21,988.99,21.98,-157.35,21.49,9449,13426
55,21,988.97,21.96,-157.13,21.48,9450,14553
55,21,988.92,21.92,-156.68,21.46,9452,15951
55,21,988.91,21.92,-156.66,21.46,9453,17078
55,21,988.92,21.93,-156.74,21.47,9454,18476
55,21,988.99,21.97,-157.29,21.49,9455,19603
55,21,989.00,21.98,-157.43,21.49,9457,21001
55,21,989.04,22.00,-157.76,21.50,9458,22128
55,21,989.08,22.02,-158.08,21.51,9459,23527
55,21,989.14,22.07,-158.63,21.53,9460,24653
55,21,989.18,22.09,-158.92,21.55,9462,26052
55,21,989.18,22.09,-158.90,21.55,9463,27179
55,21,989.19,22.10,-159.04,21.55,9464,28576
55,21,989.18,22.09,-158.92,21.55,9465,29704
55,21,989.21,22.11,-159.21,21.56,9467,31101
55,21,989.22,22.12,-159.29,21.56,9468,32229
55,21,989.20,22.11,-159.12,21.56,9469,-31909
55,21,989.18,22.09,-158.92,21.55,9470,-30781
55,21,989.19,22.10,-159.03,21.55,9472,-29381
55,21,989.17,22.09,-158.86,21.55,9473,-28254
55,21,989.19,22.10,-159.01,21.55,9474,-26854
55,21,989.18,22.10,-158.96,21.55,9476,-25726
55,21,989.18,22.10,-158.92,21.55,9477,-24301
55,21,989.20,22.11,-159.12,21.56,9478,-23173
55,21,989.25,22.14,-159.55,21.57,9479,-21773
55,21,989.30,22.17,-159.94,21.58,9481,-20645
55,21,989.33,22.20,-160.24,21.60,9482,-19246
55,21,989.36,22.21,-160.48,21.60,9483,-18118
55,21,989.34,22.20,-160.31,21.60,9485,-16718
55,21,989.36,22.21,-160.48,21.60,9486,-15591
55,21,989.38,22.23,-160.66,21.61,9487,-14192
55,21,989.37,22.22,-160.61,21.61,9488,-13064
55,21,989.33,22.19,-160.22,21.60,9490,-11665
55,21,989.36,22.21,-160.44,21.60,9491,-10536
55,21,989.36,22.22,-160.51,21.61,9492,-9138
55,21,989.39,22.23,-160.72,21.61,9493,-8010
55,21,989.36,22.21,-160.44,21.60,9495,-6612
55,21,989.32,22.18,-160.11,21.59,9496,-5486
55,21,989.33,22.19,-160.26,21.60,9497,-4087
55,21,989.35,22.20,-160.43,21.60,9498,-2961
55,21,989.31,22.17,-160.09,21.58,9500,-1563
55,21,989.31,22.17,-160.09,21.58,9501,-436
55,21,989.35,22.20,-160.41,21.60,9502,961
55,21,989.36,22.20,-160.45,21.60,9503,2086
55,21,989.38,22.21,-160.62,21.60,9505,3484
55,21,989.37,22.21,-160.57,21.60,9506,4610
55,21,989.35,22.19,-160.36,21.60,9507,6007
55,21,989.36,22.20,-160.48,21.60,9508,7133
55,21,989.29,22.15,-159.89,21.58,9510,8529
55,21,989.31,22.16,-160.06,21.58,9511,9656
55,21,989.34,22.18,-160.30,21.59,9512,11053
55,21,989.33,22.18,-160.26,21.59,9513,12180
55,21,989.25,22.13,-159.56,21.56,9515,13579
55,21,989.22,22.11,-159.28,21.56,9516,14705
55,21,989.26,22.14,-159.66,21.57,9517,16104
55,21,989.29,22.16,-159.92,21.58,9518,17230
55,21,989.33,22.18,-160.24,21.59,9520,18628
55,21,989.37,22.22,-160.58,21.61,9521,19756
55,21,989.36,22.21,-160.44,21.60,9522,21153
55,21,989.36,22.21,-160.47,21.60,9524,22281
55,21,989.34,22.20,-160.32,21.60,9525,23678
55,21,989.29,22.17,-159.92,21.58,9526,24806
55,21,989.33,22.20,-160.25,21.60,9527,26205
55,21,989.33,22.19,-160.20,21.60,9529,27331
55,21,989.31,22.18,-160.10,21.59,9530,28730
55,21,989.31,22.19,-160.10,21.60,9531,29856
55,21,989.35,22.21,-160.39,21.60,9533,31254
55,21,989.35,22.22,-160.42,21.61,9534,32381
55,21,989.36,22.23,-160.51,21.61,9535,-31757
55,21,989.35,22.22,-160.39,21.61,9536,-30628
55,21,989.31,22.19,-160.04,21.60,9538,-29229
55,21,989.30,22.19,-159.96,21.60,9539,-28101
55,21,989.28,22.18,-159.84,21.59,9540,-26701
55,21,989.25,22.15,-159.50,21.58,9541,-25574
55,21,989.27,22.17,-159.69,21.58,9543,-24175
55,21,989.26,22.17,-159.65,21.58,9544,-23047
55,21,989.24,22.16,-159.49,21.58,9545,-21648
55,21,989.17,22.11,-158.90,21.56,9546,-20519
55,21,989.11,22.07,-158.33,21.53,9548,-19120
55,21,989.08,22.05,-158.08,21.52,9549,-17992
55,21,989.03,22.01,-157.65,21.51,9550,-16592
55,21,988.99,21.99,-157.34,21.49,9551,-15465
55,21,989.00,21.99,-157.37,21.49,9553,-14066
55,21,988.96,21.97,-157.04,21.49,9554,-12938
55,21,988.98,21.99,-157.24,21.49,9555,-11539
55,21,988.97,21.98,-157.11,21.49,9556,-10410
55,21,988.92,21.95,-156.73,21.48,9558,-9012
55,21,988.88,21.92,-156.40,21.46,9559,-7884
55,21,988.86,21.91,-156.21,21.45,9560,-6485
55,21,988.84,21.89,-156.02,21.44,9561,-5359
55,21,988.82,21.87,-155.86,21.44,9563,-3961
55,21,988.81,21.86,-155.75,21.43,9564,-2834
55,21,988.80,21.86,-155.66,21.43,9565,-1436
55,21,988.82,21.87,-155.90,21.44,9566,-309
55,21,988.83,21.87,-155.92,21.44,9568,1088
55,21,988.83,21.87,-155.92,21.44,9569,2214
55,21,988.81,21.86,-155.78,21.43,9570,3611
55,21,988.80,21.85,-155.73,21.42,9572,4737
55,21,988.80,21.85,-155.69,21.42,9573,6134
55,21,988.82,21.86,-155.87,21.43,9574,7260
55,21,988.82,21.86,-155.87,21.43,9575,8656
55,21,988.83,21.87,-155.92,21.44,9577,9783
55,21,988.82,21.86,-155.88,21.43,9578,11181
55,21,988.81,21.85,-155.72,21.42,9579,12307
55,21,988.82,21.86,-155.83,21.43,9580,13706
55,21,988.80,21.85,-155.73,21.42,9582,14832
55,21,988.79,21.84,-155.61,21.42,9583,16230
55,21,988.79,21.84,-155.61,21.42,9584,17357
55,21,988.80,21.85,-155.73,21.42,9586,18755
55,21,988.84,21.88,-156.03,21.44,9587,19883
55,21,988.95,21.95,-156.97,21.48,9588,21281
55,21,988.95,21.96,-157.00,21.48,9589,22408
55,21,988.99,21.98,-157.29,21.49,9591,23806
55,21,989.02,22.00,-157.55,21.50,9592,24933
55,21,989.01,22.00,-157.52,21.50,9593,26331
55,21,989.01,21.99,-157.45,21.49,9594,27458
55,21,988.96,21.97,-157.09,21.49,9596,28856
55,21,988.95,21.96,-156.97,21.48,9597,29983
55,21,988.92,21.93,-156.70,21.47,9598,31382
55,21,988.90,21.92,-156.52,21.46,9599,32508
55,21,988.90,21.92,-156.52,21.46,9601,-31630
55,21,988.92,21.93,-156.68,21.47,9602,-30501
55,21,988.96,21.96,-157.05,21.48,9603,-29103
55,21,988.99,21.98,-157.35,21.49,9604,-27974
55,21,989.00,21.99,-157.42,21.49,9606,-26575
55,21,989.00,21.99,-157.37,21.49,9607,-25447
55,21,988.96,21.97,-157.08,21.49,9608,-24048
55,21,988.95,21.96,-156.94,21.48,9609,-22920
55,21,988.93,21.94,-156.78,21.47,9611,-21520
55,21,988.92,21.94,-156.70,21.47,9612,-20392
55,21,988.87,21.91,-156.32,21.45,9613,-18993
55,21,988.86,21.90,-156.20,21.45,9614,-17865
55,21,988.84,21.89,-156.06,21.44,9616,-16466
55,21,988.86,21.90,-156.20,21.45,9617,-15338
55,21,988.91,21.93,-156.66,21.47,9618,-13939
55,21,988.90,21.92,-156.53,21.46,9620,-12811
55,21,988.88,21.91,-156.41,21.45,9621,-11412
55,21,988.88,21.91,-156.36,21.45,9622,-10285
55,21,988.89,21.92,-156.42,21.46,9623,-8885
55,21,988.88,21.91,-156.34,21.45,9625,-7758
55,21,988.85,21.89,-156.15,21.44,9626,-6361
55,21,988.84,21.88,-156.01,21.44,9627,-5233
55,21,988.85,21.89,-156.12,21.44,9628,-3835
55,21,988.85,21.89,-156.11,21.44,9630,-2708
55,21,988.85,21.89,-156.11,21.44,9631,-1310
55,21,988.86,21.90,-156.20,21.45,9632,-183
55,21,988.86,21.90,-156.21,21.45,9634,1215
55,21,988.87,21.91,-156.33,21.45,9635,2340
55,21,988.88,21.91,-156.38,21.45,9636,3738
55,21,988.89,21.91,-156.45,21.45,9637,4864
55,21,988.91,21.93,-156.63,21.47,9639,6260
55,21,988.91,21.92,-156.63,21.46,9640,7387
55,21,988.93,21.93,-156.82,21.47,9641,8783
55,21,988.93,21.93,-156.79,21.47,9642,9910
55,21,988.93,21.93,-156.77,21.47,9644,11307
55,21,988.91,21.92,-156.60,21.46,9645,12433
55,21,988.90,21.91,-156.57,21.45,9646,13832
55,21,988.93,21.93,-156.85,21.47,9647,14958
55,21,988.91,21.91,-156.60,21.45,9649,16356
55,21,988.91,21.91,-156.60,21.45,9650,17483
55,21,988.93,21.92,-156.78,21.46,9651,18881
55,21,988.96,21.94,-157.03,21.47,9652,20008
55,21,988.95,21.93,-156.95,21.47,9654,21407
55,21,988.93,21.92,-156.81,21.46,9655,22534
55,21,988.91,21.91,-156.66,21.45,9656,23932
55,21,988.92,21.91,-156.69,21.45,9657,25059
55,21,988.93,21.92,-156.81,21.46,9659,26457
55,21,988.93,21.92,-156.85,21.46,9660,27584
55,21,988.94,21.93,-156.87,21.47,9661,28982
55,21,988.95,21.94,-156.99,21.47,9662,30109
55,21,988.96,21.94,-157.04,21.47,9664,31507
55,21,988.95,21.94,-156.99,21.47,9665,32634
55,21,988.95,21.93,-156.95,21.47,9666,-31503
55,21,988.96,21.94,-157.08,21.47,9667,-30375
55,21,988.96,21.94,-157.03,21.47,9669,-28976
55,21,988.95,21.94,-156.99,21.47,9670,-27848
55,21,988.95,21.94,-157.01,21.47,9671,-26449
55,21,988.95,21.94,-156.98,21.47,9673,-25321
55,21,988.95,21.94,-156.99,21.47,9674,-23922
55,21,988.94,21.93,-156.92,21.47,9675,-22794
55,21,988.98,21.96,-157.23,21.48,9676,-21395
55,21,988.98,21.96,-157.23,21.48,9678,-20266
55,21,988.97,21.95,-157.12,21.48,9679,-18867
55,21,988.95,21.94,-156.95,21.47,9680,-17739
55,21,988.95,21.94,-156.94,21.47,9682,-16339
55,21,988.94,21.94,-156.92,21.47,9683,-15212
55,21,988.95,21.95,-156.97,21.48,9684,-13813
55,21,988.94,21.94,-156.92,21.47,9685,-12685
55,21,988.94,21.94,-156.91,21.47,9687,-11286
55,21,988.95,21.94,-156.95,21.47,9688,-10158
55,21,988.96,21.95,-157.03,21.48,9689,-8759
55,21,988.99,21.97,-157.33,21.49,9690,-7631
55,21,988.99,21.97,-157.33,21.49,9692,-6233
55,21,989.00,21.97,-157.38,21.49,9693,-5106
55,21,988.97,21.96,-157.18,21.48,9694,-3707
55,21,988.98,21.97,-157.26,21.49,9695,-2581
55,21,988.97,21.96,-157.17,21.48,9697,-1183
55,21,988.99,21.97,-157.31,21.49,9698,-56
55,21,989.03,22.00,-157.64,21.50,9699,1340
55,21,989.06,22.02,-157.90,21.51,9700,2466
55,21,989.08,22.03,-158.12,21.51,9702,3864
55,21,989.09,22.03,-158.14,21.51,9703,4989
55,21,989.06,22.02,-157.92,21.51,9704,6386
55,21,989.07,22.02,-157.99,21.51,9705,7513
55,21,989.05,22.01,-157.81,21.51,9707,8909
55,21,989.05,22.01,-157.80,21.51,9708,10036
55,21,989.06,22.03,-157.93,21.51,9709,11435
